Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,required_fields (product.metafields.custom.required_fields),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Cocktail decoration design (product.metafields.shopify.cocktail-decoration-design),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
goth-skull-floral-mouse-pad-dark-academia-office-decor-custom-gothic-mousepad,"Goth Skull Floral Mouse Pad – Dark Academia Office Decor, Custom Gothic Mousepad","Bring a little beautiful darkness to your desk. This gothic mouse pad features haunting artwork like skulls with lush florals, witchy scenes, and skeletal thrones – or you can turn your own art into a custom spooky mousepad made just for you.

✨ Why you’ll love it
• Perfect for witchy workspaces, goth gamers, and dark academia office decor
• Smooth surface for precise mouse tracking while you plot your next spell (or spreadsheet)
• Non-slip backing to keep your mousepad in place during intense raids or late-night editing
• Printed to order just for you – choose one of my original designs or send your own image
• Makes an amazing spooky gift for coworkers, gamers, artists, witches, and horror lovers

🎨 Designs &amp; customization options
• Skull Flowers – a detailed skull nestled in moody florals and butterflies for elegant gothic vibes
• Witch – cloaked witch in a glowing circle of magic, perfect for occult and mystical setups
• Skeleton Throne – regal skeleton seated on a throne, ideal for dark fantasy fans
• Your Own Image – I’ll turn your artwork, logo, pet portrait, or spooky concept into a custom mousepad

Want something specific (color palette, quote, username, symbol, etc.)? I’m happy to collaborate.

🧙‍♀️ How to order a custom design
• Choose “Your Own Image” from the Design dropdown
• In the personalization box, briefly describe what you’d like (theme, text, colors, vibe)
• After checkout, send me your image via Etsy Messages (high-resolution PNG or JPG works best)
• I’ll create a mockup and send it to you for approval before printing
• Once you approve, your custom gothic mouse pad goes into production and ships out

🧼 Care instructions
• Wipe gently with a damp cloth and mild soap if needed
• Avoid harsh chemicals or abrasive scrubbing to keep the print vibrant
• Let air-dry completely before use

🎁 Perfect for gifting
• Spooky yet sophisticated office gift for coworkers or bosses
• Thoughtful gamer gift for goth, witchy, or horror-obsessed friends
• Unique present for birthdays, Halloween, Yule, or “just because”
• Great way to showcase your own artwork, small-business logo, or favorite character in a subtle gothic style",Midnight Muse Made,Electronics > Electronics Accessories > Computer Accessories > Mouse Pads,Office Accessories,"custom_horror_mouse, custom_printed_pad, dark_academia_mouse, goth_gamer_desk_mat, goth_skull_mousepad, occult_desk_decor, skeleton_throne_art, skull_butterfly_art, skull_floral_artwork, skull_flowers_pad, spooky_office_gift, witch_altar_mousepad, witchy_mouse_pad",true,Design,Witch,,,,,,,,,0.0,shopify,10,deny,manual,12.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/4ad010d8-il_fullxfull.6747493994_kc1g.jpg?v=1769382589,1,,false,Goth Skull Floral Mouse Pad | Dark Academia Office Decor,"Gothic mouse pad with skull florals, witch & skeleton designs. Non-slip backing for gamers. Custom options available. Perfect spooky office gift!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
goth-skull-floral-mouse-pad-dark-academia-office-decor-custom-gothic-mousepad,,,,Electronics > Electronics Accessories > Computer Accessories > Mouse Pads,Office Accessories,,,,Skull Flowers,,,,,,,,,0.0,shopify,10,deny,manual,12.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/3a17f084-il_fullxfull.6747493992_2qya.jpg?v=1769382586,2,,,Goth Skull Floral Mouse Pad | Dark Academia Office Decor,"Gothic mouse pad with skull florals, witch & skeleton designs. Non-slip backing for gamers. Custom options available. Perfect spooky office gift!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
goth-skull-floral-mouse-pad-dark-academia-office-decor-custom-gothic-mousepad,,,,Electronics > Electronics Accessories > Computer Accessories > Mouse Pads,Office Accessories,,,,Skeleton Throne,,,,,,,,,0.0,shopify,10,deny,manual,12.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/49dd1a3c-il_fullxfull.6795519531_l9z1.jpg?v=1769382590,3,,,Goth Skull Floral Mouse Pad | Dark Academia Office Decor,"Gothic mouse pad with skull florals, witch & skeleton designs. Non-slip backing for gamers. Custom options available. Perfect spooky office gift!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
goth-skull-floral-mouse-pad-dark-academia-office-decor-custom-gothic-mousepad,,,,Electronics > Electronics Accessories > Computer Accessories > Mouse Pads,Office Accessories,,,,Your Own Image,,,,,,,,,0.0,shopify,10,deny,manual,12.00,,true,false,,,,,,,,,,Goth Skull Floral Mouse Pad | Dark Academia Office Decor,"Gothic mouse pad with skull florals, witch & skeleton designs. Non-slip backing for gamers. Custom options available. Perfect spooky office gift!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-ceramic-photo-ornament-personalized-keepsake-for-every-occasion,Custom Ceramic Photo Ornament - Personalized Keepsake,"<p>Capture your favorite moments and turn them into a timeless keepsake! These custom ceramic ornaments are the perfect way to celebrate life’s sweetest memories, from new babies and weddings to family photos and furry best friends.</p>
<p>Each ornament is fully customizable with your photo, name, date, or special message, creating a one-of-a-kind piece that’s as unique as your story.</p>
<p>Perfect for:<br>• Baby’s first Christmas<br>• Wedding or engagement gifts<br>• Family portraits<br>• Pet memorials or pet lovers<br>• Holiday keepsakes for grandparents<br>• “Our First Home” or milestone celebrations</p>
<p>Details:<br>• High-quality ceramic ornament with a glossy finish<br>• Includes ribbon for hanging (color may vary)<br>• Approx. 3 inch round<br>• Custom printed using permanent sublimation — no peeling or fading!</p>
<p>How to Order:<br>• Choose your style.<br>• Add your text details (name, date, etc.) in the personalization box.<br>• Once you’ve ordered, then message me your photo.</p>
<p>These ornaments make heartfelt gifts that last for years to come — a beautiful way to decorate your tree or commemorate a special moment.</p>",Midnight Muse Made,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,Holiday Ornaments,"baby, babys_1st_christmas, Ceramic, christmas, christmas_hosting, christmas_ornaments, custom, dog, engagement, marriage, ornament, personalized, pet, photo_ornament",true,Design,Baby 1,,,,,,,,,0.0,shopify,10,deny,manual,20.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/24aebae1-il_fullxfull.7363067416_ll3m.jpg?v=1769382587,1,,false,Custom Ceramic Photo Ornament | Personalized Keepsake Gift,"Personalized 3 inch ceramic photo ornament for babys first Christmas, weddings & pet memorials. Sublimation printed, never fades. Order yours!",3144,,,,,,,,,,,"Peronsalize with name, date, etc. (e.g.  Chloe Rose, 1st Christmas, 2025)",,,,,,,,,,,,lb,,,active
custom-ceramic-photo-ornament-personalized-keepsake-for-every-occasion,,,,,Holiday Ornaments,,,,Baby 2,,,,,,,,,0.0,shopify,10,deny,manual,20.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/ba75f21b-il_fullxfull.7410980951_4iyk.jpg?v=1769382591,2,,,Custom Ceramic Photo Ornament | Personalized Keepsake Gift,"Personalized 3 inch ceramic photo ornament for babys first Christmas, weddings & pet memorials. Sublimation printed, never fades. Order yours!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-ceramic-photo-ornament-personalized-keepsake-for-every-occasion,,,,,Holiday Ornaments,,,,Pet 1,,,,,,,,,0.0,shopify,10,deny,manual,20.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/fee94d26-il_fullxfull.7410980955_gv2f.jpg?v=1769382586,3,,,Custom Ceramic Photo Ornament | Personalized Keepsake Gift,"Personalized 3 inch ceramic photo ornament for babys first Christmas, weddings & pet memorials. Sublimation printed, never fades. Order yours!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-ceramic-photo-ornament-personalized-keepsake-for-every-occasion,,,,,Holiday Ornaments,,,,Pet 2,,,,,,,,,0.0,shopify,10,deny,manual,20.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/393444d8-il_fullxfull.7363063392_od97.jpg?v=1769382586,4,,,Custom Ceramic Photo Ornament | Personalized Keepsake Gift,"Personalized 3 inch ceramic photo ornament for babys first Christmas, weddings & pet memorials. Sublimation printed, never fades. Order yours!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-ceramic-photo-ornament-personalized-keepsake-for-every-occasion,,,,,Holiday Ornaments,,,,Family/Couple,,,,,,,,,0.0,shopify,10,deny,manual,20.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/efed5379-il_fullxfull.7363063398_94id.jpg?v=1769382591,5,,,Custom Ceramic Photo Ornament | Personalized Keepsake Gift,"Personalized 3 inch ceramic photo ornament for babys first Christmas, weddings & pet memorials. Sublimation printed, never fades. Order yours!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-ceramic-photo-ornament-personalized-keepsake-for-every-occasion,,,,,Holiday Ornaments,,,,Wedding/Anniversary,,,,,,,,,0.0,shopify,10,deny,manual,20.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/dd0a6648-il_fullxfull.7410980957_duwn.jpg?v=1769382590,6,,,Custom Ceramic Photo Ornament | Personalized Keepsake Gift,"Personalized 3 inch ceramic photo ornament for babys first Christmas, weddings & pet memorials. Sublimation printed, never fades. Order yours!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
witchy-20oz-stainless-steel-tumbler-cup-goth-skeleton-raccoon-designs,Witchy 20oz Stainless Steel Tumbler Cup – Goth Skeleton & Raccoon Designs,"Looking for a witchy cup that’s as snarky as your soul? This 20oz stainless steel tumbler is made for goth girls, spooky besties, and anyone who laughs at a little dark humor. Choose from my creepy-cute designs or send your own art for a truly one-of-a-kind witchy tumbler.

• 20oz stainless steel skinny tumbler – perfect for iced coffee, tea, water, or potions
• Double-wall insulated to help keep hot drinks warm and cold drinks chilled
• Includes clear lid, metal straw, and straw cleaner for easy sipping
• Full-wrap, vibrant design that’s printed directly on the tumbler (no peeling vinyl)
• Smooth, glossy finish that shows off bold lines and spooky details
• Lightweight, slim design that fits most car cup holders
• Made to order in Denver, CO with lots of love and a little chaos 🖤

Witchy &amp; Goth Design Options
• Live Laugh Lobotomy – grim reaper graphic with twisted take on a classic “Live Laugh Love” style
• Ray of Sarcasm – raccoon illustration for the chaotic, sarcastic friend
• Women's Rights – skeleton girl with “I support women’s rights and wrongs”
• Never Better – skeleton in a coffin under a colorful rainbow, dark humor vibes
• Dysfunctional – fun raccoon design that says “I put the fun in dysfunctional”
• Your Own Image – send your logo, artwork, or photo for a fully custom tumbler

How Custom Orders Work
• Select “Your Own Image” from the design options
• Place your order, then send your art or idea via Etsy messages
• I’ll format your image for the tumbler and send a mockup if needed
• Once approved, I print and press your custom design onto the cup

Materials &amp; Quality
• Stainless steel body with plastic lid and reusable metal straw
• Double-wall construction for insulation
• Printed design is infused into the tumbler surface – no decals or stickers
• Smooth, comfortable to hold, and great for everyday use

Care Instructions
• Hand wash only to keep the design vibrant for as long as possible
• Do not microwave (stainless steel + electronics don’t mix!)
• Avoid soaking the lid and straw cleaner for extended periods

Perfect For
• Witchy coffee lovers and goth tea drinkers
• Spooky season, Halloween, and year-round creepy vibes
• Gifts for your sarcastic best friend, roommate, or coworker
• Desk companions, car rides, or adding a little chaos to your daily hydration

If you have a specific witchy, celestial, or spooky idea in mind, send me a message – I’d love to bring your design to life on a custom tumbler. 🖤✨",Midnight Muse Made,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,Drinkware,"alt_goth_drinkware, celestial_goth_mug, custom_witchy_cup, goth_skeleton_cup, grim_reaper_tumbler, halloween_tumbler, live_laugh_lobotomy, Metal, never_better_cup, Plastic, sarcastic_raccoon, snarky_goth_gift, spooky_coffee_cup, witchy_gift_her, witchy_tumbler_cup",true,Designs,Live Laugh,,,,,,,,,0.0,shopify,10,deny,manual,25.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/a6932d6a-il_fullxfull.7057722373_68s0.jpg?v=1769382586,1,,false,Witchy 20oz Stainless Steel Tumbler | Goth Skeleton Designs,20oz stainless steel tumbler with witchy & goth designs. Double-wall insulated with lid & straw. Dark humor vibes. Custom options available!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
witchy-20oz-stainless-steel-tumbler-cup-goth-skeleton-raccoon-designs,,,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,Drinkware,,,,Ray of Sarcasm,,,,,,,,,0.0,shopify,10,deny,manual,25.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/f2a127a2-il_fullxfull.7009731558_blku.jpg?v=1769382588,2,,,Witchy 20oz Stainless Steel Tumbler | Goth Skeleton Designs,20oz stainless steel tumbler with witchy & goth designs. Double-wall insulated with lid & straw. Dark humor vibes. Custom options available!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
witchy-20oz-stainless-steel-tumbler-cup-goth-skeleton-raccoon-designs,,,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,Drinkware,,,,Never Better,,,,,,,,,0.0,shopify,10,deny,manual,25.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/7787346c-il_fullxfull.7057711387_e3mj.jpg?v=1769382586,3,,,Witchy 20oz Stainless Steel Tumbler | Goth Skeleton Designs,20oz stainless steel tumbler with witchy & goth designs. Double-wall insulated with lid & straw. Dark humor vibes. Custom options available!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
witchy-20oz-stainless-steel-tumbler-cup-goth-skeleton-raccoon-designs,,,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,Drinkware,,,,Womens Rights,,,,,,,,,0.0,shopify,10,deny,manual,25.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/3ac47e44-il_fullxfull.7009731556_imem.jpg?v=1769382586,4,,,Witchy 20oz Stainless Steel Tumbler | Goth Skeleton Designs,20oz stainless steel tumbler with witchy & goth designs. Double-wall insulated with lid & straw. Dark humor vibes. Custom options available!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
witchy-20oz-stainless-steel-tumbler-cup-goth-skeleton-raccoon-designs,,,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,Drinkware,,,,Dysfunctional,,,,,,,,,0.0,shopify,10,deny,manual,25.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/ec8fd578-il_fullxfull.7009735132_4hvo.jpg?v=1769382586,5,,,Witchy 20oz Stainless Steel Tumbler | Goth Skeleton Designs,20oz stainless steel tumbler with witchy & goth designs. Double-wall insulated with lid & straw. Dark humor vibes. Custom options available!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
witchy-20oz-stainless-steel-tumbler-cup-goth-skeleton-raccoon-designs,,,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,Drinkware,,,,Your Own Image,,,,,,,,,0.0,shopify,10,deny,manual,25.00,,true,false,,,,,,,,,,Witchy 20oz Stainless Steel Tumbler | Goth Skeleton Designs,20oz stainless steel tumbler with witchy & goth designs. Double-wall insulated with lid & straw. Dark humor vibes. Custom options available!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-dog-photo-air-freshener-with-name-personalized-pet-car-decor,Custom Dog Photo Air Freshener - Personalized Car Decor,"Take your furry best friend on every ride with a custom dog photo car air freshener made just for you. I’ll turn your favorite pet picture into a personalized car freshener with their name, cute patterns, and a long-lasting scent, the perfect small gift for any dog lover.

✨ What You’ll Get
- 1 custom, double-sided, dog car air freshener
- Printed with your pet’s photo + name
- Choice of design: heart or checkerboard
- Choice of color: pink, blue, or black
- Choice of scent: Lemon Eucalyptus or Fresh Linen
- Pre-strung and ready to hang from your rearview mirror

Each freshener is designed to be a fun, eye-catching pet car accessory that looks great from both the driver’s seat and outside the car.

🐶 Perfect For
- Everyday use in your car, truck, or SUV
- Dog mom / dog dad gifts
- New puppy gifts
- Pet memorial keepsakes for beloved dogs who crossed the rainbow bridge
- Stocking stuffers, coworker gifts, and small add-on gifts

If you love custom dog gifts and unique car accessories, this one’s made for you.

🎨 Design &amp; Scent Options
Design styles:
- Pink checkerboard
- Blue checkerboard
- Black checkerboard
- Pink heart
- Blue heart

Scents:
- Lemon Eucalyptus – bright, clean, herbal, and refreshing
- Fresh Linen – soft, cozy, and comforting

If you’re unsure which design or scent to choose for a gift, Pink Checker + Fresh Linen is a classic combo dog lovers adore.

📸 How to Order Your Custom Freshener
- Choose your design, color, and scent from the drop-down options.
- Enter your pet’s name in the personalization box exactly as you’d like it printed.
- Place your order.
- Send me your pet photo via Etsy Messages after checkout.

That’s it! I’ll take your photo and turn it into a personalized dog photo air freshener, ready to ride along with you.

📷 Photo Guidelines (for Best Results)
- To make your custom pet freshener look amazing:
- Use a clear, high-resolution photo
- Make sure your dog’s face is fully visible (no heavy shadows or blur)
- Natural lighting works best
- Close-up headshots or chest-up photos look especially cute on these designs
- If choosing the black option, please be sure to consider the contrast with the dog's coat. I usually do not recommend an all black dog on the black and white checkered option.

If you’re unsure which photo to use, feel free to send a couple of options. I’m happy to help you choose the best one.",Midnight Muse Made,Home & Garden > Decor > Home Fragrances > Air Fresheners,Pet Accessories,"car_air_freshener, custom_dog_freshener, custom_pet_car_decor, custom_pet_car_gift, cute_dog_car_decor, dog_air_freshener, dog_lover_car_gift, dog_photo_freshie, featured, pet_memorial_gift, pet_photo_car_scent, pet_photo_freshener, photo_air_freshener, rearview_mirror_gift",true,Design,Blue Checker,,Scent,Lemon Eucalyptus,,,,,,0.0,shopify,10,deny,manual,13.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/5e972f44-il_fullxfull.6785213846_3pim.jpg?v=1769382586,1,,false,Custom Dog Photo Air Freshener | Personalized Car Decor,Personalized car air freshener with your dogs photo & name. Choose heart or checker design. Lemon or linen scent. Perfect dog mom gift!,,,,,,,,,,,,What's your dog's name?,,,,,,,,,,,,lb,,,active
custom-dog-photo-air-freshener-with-name-personalized-pet-car-decor,,,,Home & Garden > Decor > Home Fragrances > Air Fresheners,Pet Accessories,,,,Blue Checker,,,Fresh Linen,,,,,,0.0,shopify,10,deny,manual,13.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/af17f4a5-il_fullxfull.7539434709_r7nh.jpg?v=1769382586,2,,,Custom Dog Photo Air Freshener | Personalized Car Decor,Personalized car air freshener with your dogs photo & name. Choose heart or checker design. Lemon or linen scent. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-dog-photo-air-freshener-with-name-personalized-pet-car-decor,,,,Home & Garden > Decor > Home Fragrances > Air Fresheners,Pet Accessories,,,,Blue Heart,,,Lemon Eucalyptus,,,,,,0.0,shopify,10,deny,manual,13.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/8d6cd101-il_fullxfull.7491496208_iwoo.jpg?v=1769382586,3,,,Custom Dog Photo Air Freshener | Personalized Car Decor,Personalized car air freshener with your dogs photo & name. Choose heart or checker design. Lemon or linen scent. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-dog-photo-air-freshener-with-name-personalized-pet-car-decor,,,,Home & Garden > Decor > Home Fragrances > Air Fresheners,Pet Accessories,,,,Blue Heart,,,Fresh Linen,,,,,,0.0,shopify,10,deny,manual,13.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/40ca801d-il_fullxfull.7491496206_imkf.jpg?v=1769382586,4,,,Custom Dog Photo Air Freshener | Personalized Car Decor,Personalized car air freshener with your dogs photo & name. Choose heart or checker design. Lemon or linen scent. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-dog-photo-air-freshener-with-name-personalized-pet-car-decor,,,,Home & Garden > Decor > Home Fragrances > Air Fresheners,Pet Accessories,,,,Pink Checker,,,Lemon Eucalyptus,,,,,,0.0,shopify,10,deny,manual,13.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/1e1cc918-il_fullxfull.7491496210_fqt3.jpg?v=1769382586,5,,,Custom Dog Photo Air Freshener | Personalized Car Decor,Personalized car air freshener with your dogs photo & name. Choose heart or checker design. Lemon or linen scent. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-dog-photo-air-freshener-with-name-personalized-pet-car-decor,,,,Home & Garden > Decor > Home Fragrances > Air Fresheners,Pet Accessories,,,,Pink Checker,,,Fresh Linen,,,,,,0.0,shopify,10,deny,manual,13.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/f3d633a1-il_fullxfull.7491496196_sm28.jpg?v=1769382587,6,,,Custom Dog Photo Air Freshener | Personalized Car Decor,Personalized car air freshener with your dogs photo & name. Choose heart or checker design. Lemon or linen scent. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-dog-photo-air-freshener-with-name-personalized-pet-car-decor,,,,Home & Garden > Decor > Home Fragrances > Air Fresheners,Pet Accessories,,,,Pink Heart,,,Lemon Eucalyptus,,,,,,0.0,shopify,10,deny,manual,13.00,,true,false,,,,,,,,,,Custom Dog Photo Air Freshener | Personalized Car Decor,Personalized car air freshener with your dogs photo & name. Choose heart or checker design. Lemon or linen scent. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-dog-photo-air-freshener-with-name-personalized-pet-car-decor,,,,Home & Garden > Decor > Home Fragrances > Air Fresheners,Pet Accessories,,,,Pink Heart,,,Fresh Linen,,,,,,0.0,shopify,10,deny,manual,13.00,,true,false,,,,,,,,,,Custom Dog Photo Air Freshener | Personalized Car Decor,Personalized car air freshener with your dogs photo & name. Choose heart or checker design. Lemon or linen scent. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-dog-photo-air-freshener-with-name-personalized-pet-car-decor,,,,Home & Garden > Decor > Home Fragrances > Air Fresheners,Pet Accessories,,,,Black Checker,,,Lemon Eucalyptus,,,,,,0.0,shopify,10,deny,manual,13.00,,true,false,,,,,,,,,,Custom Dog Photo Air Freshener | Personalized Car Decor,Personalized car air freshener with your dogs photo & name. Choose heart or checker design. Lemon or linen scent. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-dog-photo-air-freshener-with-name-personalized-pet-car-decor,,,,Home & Garden > Decor > Home Fragrances > Air Fresheners,Pet Accessories,,,,Black Checker,,,Fresh Linen,,,,,,0.0,shopify,10,deny,manual,13.00,,true,false,,,,,,,,,,Custom Dog Photo Air Freshener | Personalized Car Decor,Personalized car air freshener with your dogs photo & name. Choose heart or checker design. Lemon or linen scent. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-acrylic-claw-clip-personalized-photo-hair-clip-goth-or-spooky-design-option,"Custom Acrylic Claw Clip, Personalized Photo Hair Clip, Goth or Spooky Design Option","Make your hair as bold and expressive as your style with these customizable acrylic claw clips. Each clip is hand-designed and made to order, giving you the option to choose from spooky, gothic, witchy artwork or upload your own image for a fully personalized accessory.

Whether you're creating a dark aesthetic look, adding a statement piece to your everyday style, or gifting something truly one-of-a-kind, this claw clip brings your vision to life.

✦ How Customization Works
- Choose the ""Your Own Image"" option.
- Send me your artwork, photo, name, or design idea in a message.
- I’ll create a preview and work with you until it’s perfect.
- Your custom claw clip is handmade and shipped once approved.

✦ Perfect For
- Everyday goth or witchy fashion
- Halloween-inspired looks
- Personalized gifts
- Custom matching clips for friends, events, or photoshoots",Midnight Muse Made,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Hair Accessories,"Acrylic, Claw_clips_aesthetic, clip_for_thick_hair, Custom_claw_clip, Custom_image_gift, Custom_photo_gift, Decorative_hair_clip, Faux leather, featured, Gift_for_her, Hair_accessories, Hair_accessory, Large_claw_clip, Personalized_clip, Photo_hair_clip, Unique_accessory",true,Design,Your Own Image,,,,,,,,,0.0,shopify,10,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/6644ea65-il_fullxfull.7526267323_7k6d.jpg?v=1769382586,1,,false,Custom Acrylic Claw Clip | Personalized Photo Hair Accessory,Personalized acrylic claw clip with your photo or goth design. Perfect for thick hair & witchy fashion. Custom hair accessory made to order!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
custom-acrylic-claw-clip-personalized-photo-hair-clip-goth-or-spooky-design-option,,,,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Hair Accessories,,,,Raven Pattern,,,,,,,,,0.0,shopify,10,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/d75ef6bf-il_fullxfull.7434455656_as4j.jpg?v=1769382587,2,,,Custom Acrylic Claw Clip | Personalized Photo Hair Accessory,Personalized acrylic claw clip with your photo or goth design. Perfect for thick hair & witchy fashion. Custom hair accessory made to order!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-acrylic-claw-clip-personalized-photo-hair-clip-goth-or-spooky-design-option,,,,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Hair Accessories,,,,Colorful Eyes,,,,,,,,,0.0,shopify,10,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/519779c7-il_fullxfull.7473786224_53mj.jpg?v=1769382586,3,,,Custom Acrylic Claw Clip | Personalized Photo Hair Accessory,Personalized acrylic claw clip with your photo or goth design. Perfect for thick hair & witchy fashion. Custom hair accessory made to order!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-acrylic-claw-clip-personalized-photo-hair-clip-goth-or-spooky-design-option,,,,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Hair Accessories,,,,Green Floral,,,,,,,,,0.0,shopify,10,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/9df3c10b-il_fullxfull.7482373285_2sdo.jpg?v=1769382586,4,,,Custom Acrylic Claw Clip | Personalized Photo Hair Accessory,Personalized acrylic claw clip with your photo or goth design. Perfect for thick hair & witchy fashion. Custom hair accessory made to order!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
